id,productName,productBarcode,productCost,productPrice,productDescription,productPicturePath,productSuperBarcode,productChildBarcode,productQuantity,productDiscountValue,productNumberOfChild,productPromotion,productAddDate,productLatsEditDate,new_tablecol,productOldCost,productOldPrice,buyFrom
2198,เอสเพลย์โคล่า360มล.x12,8851952101428,98,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2199,เอสโคล่า1ลิตรx12,8851952101800,185,195,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2200,เอสโคล่า1.6ลิตรx6,8851952101824,119,125,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2201,"เอสโคล่า​ เล็ก",8851952107253,8.16,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2202,เอสเพลย์เลมอนไลม์360มล,8851952110215,8.16,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2203,เอสเพลย์เลมอนไลม์360มลx12,8851952110420,98,102,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2204,เอสเพลย์กลิ่นเกรปเบอรี่1ลิตร,8851952124076,14.5,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2205,เอสเพลย์เกรปเบอรี่360มล.,8851952124212,8.16,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2206,เอสเพลย์เกรปเบอรี่360มล.x12,8851952124427,95,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2207,เอสเพลย์กลิ่นเกรปเบอรี่1ลิตรx12,8851952124809,174,180,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2208,เอสเพลย์เมล่อนบิงซู380มล.,8851952126216,7.91,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2209,เอสเพลย์เมล่อนบิงซู380มล.x12,8851952126421,95,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2210,เอสเพลย์กลิ่นกายมิกาเซ่ไลม์1ลิตร,8851952128074,15.41,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2211,เอสเพลย์กลิ่นกายมิกาเซ่ไลม์1ลิตรx12,8851952128807,185,195,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2212,เอสเพลย์กามิกาเซ่360มล.,8851952128852,8.16,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2213,เอสเพลย์กามิกาเซ่360มล.x12,8851952128869,98,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2214,เอสเพลย์พิ้งค์บอม360มล.x,8851952129859,8.16,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2215,เอสเพลย์พิ้งค์บอม360มล.x12,8851952129866,98,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2216,"100พลัส ออริจินัล370มล.",8851952140281,7.08,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2217,"100พลัส ออริจินัล370มล.X12",8851952140656,85,85,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2218,"100พลัส เลมอนไลม์370มล",8851952141288,7.5,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2219,"100พลัส เลมอนไลม์370มลx12",8851952141653,90,95,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2220,"100พลัส เกรปเบอร์รี่370มล.",8851952143282,7.91,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2221,"100พลัส เกรปเบอร์รี่370มล.x12",8851952143657,95,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2222,น้ำดื่มคริสตัล600มล.,8851952350161,4,8,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2223,น้ำดื่มคริสตัล600มล.X12,8851952350789,48,60,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2224,น้ำดื่มคริสตัล1.5ลิตรX12,8851952350796,48,60,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2225,ซอสภูเขาฝาเขียว600มล,8851954100689,27.92,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2226,ซอสฝาเขียวภูเขาทอง500ซีซี,8851954101266,25.83,28,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2227,ซอสปรุงรสภูเขาทองฝาเขียว500มล.X6,8851954195043,155,160,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2228,แฟนต้าแดงมะนาวโซดา450มล,8851959001301,13.25,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2229,แฟนต้าแดงมะนาวโซดา450มลx12,8851959001356,159,165,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2230,แฟนต้าฮันนี่เลมอน450มล,8851959001615,13.33,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2231,แฟนต้าฮันนี่เลมอน450มลX12,8851959001820,160,170,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2232,น้ำส้ม15%มินิทเมดสแปลช250มล.,8851959122921,10.33,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2233,โค้กขวด330มล.,8851959127018,8.74,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2234,โค้กไม่มีน้ำตาล330มล.,8851959127070,8.66,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2235,แฟนต้าน้ำแดงขวด330มล,8851959127179,10.5,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2236,สไปร์ท330มล.,8851959127360,10.5,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2237,โค้กไม่มีน้ำตาลแคน240มล.X12,8851959133071,103,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2238,โค้กสลิมแคน245มล.,8851959135013,10.42,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2239,แฟนต้าน้ำส้มสลิมแคน245มล.,8851959135167,10.42,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2240,แฟนต้าน้ำแดงสลิมแคน245มล.,8851959135174,10.42,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2241,แฟนต้าน้ำเขียวสลิมแคน245มล.X12,8851959135181,10.41,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2242,สไปร์ทสลิมแคน245มล.,8851959135365,10.42,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2243,น้ำดื่มน้ำทิพย์ขวด550มล.,8851959139714,4,8,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2244,น้ำส้มมินิเมดพัลพี290มล.,8851959140949,11.58,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2245,สไปรท์1.5ลิตร,8851959143360,27,30,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2246,โค้กขวด1.25มล.,8851959144015,23.75,27,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2247,แฟนต้าน้ำส้มขวด1.25มล.,8851959144169,23.75,27,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2248,แฟนต้าน้ำแดงขวด1.25มล.,8851959144176,23.75,27,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2249,แฟนต้าน้ำเขียวขวด1.25มล.,8851959144183,23.75,27,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2250,แฟนต้าองุ่น1.25ลิตร,8851959144190,21.83,27,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2251,สไปรท์ขวด1.25มล.,8851959144367,23.75,27,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2252,โค้กขวด590มล.,8851959156018,14.42,17,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2253,โค้กขวด450มล.,8851959158012,10.66,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2254,โค้กไม่มีน้ำตาล450มล.,8851959158074,10.41,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2255,แฟนต้าน้ำส้มขวด450มล.,8851959158166,13.33,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2256,แฟนต้าน้ำแดงขวด450มล.,8851959158173,10.66,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2257,แฟนต้าน้ำเขียวขวด450มล.,8851959158180,13.33,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2258,แฟนต้าน้ำม่วงขวด450มล.,8851959158197,13.25,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2259,สไปร์ทขวด450มล.,8851959158364,13.33,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2260,มินิทเมดสเแปลชน้ำส้ม15%250มล.x24,8851959222928,237,245,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2261,โค้กขวด330มล.X24,8851959227015,250,260,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2262,น้ำส้ม15%มินิทเมดสแปลช250มล.X12,8851959422922,124,130,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2263,โค้กไม่มีน้ำตาลขวด330มล.X12,8851959427071,104.99,110,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2264,แฟนต้าน้ำแดงขวด330มลx12,8851959427170,126,130,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2265,สไปร์ท330มล.x12,8851959427361,126,130,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2266,โค้กแคนไม่มีน้ำตาล240มล.X12,8851959433072,104.99,110,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2267,โค้กสลิมแคน245มล.X12,8851959435014,125,125,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2268,แฟนต้าน้ำส้มสลิมแคน245มล.X12,8851959435168,125,125,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2269,แฟนต้าน้ำแดงสลิมแคน245มล.X12,8851959435175,125,125,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2270,แฟนต้าน้ำเขียวสลิมแคน245มล.X12,8851959435182,125,125,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2271,สไปร์ทสลิมแคน245มล.X12,8851959435366,125,125,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2272,น้ำดื่มน้ำทิพย์ขวด550มล.X12,8851959439715,48,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2273,น้ำส้มมินิเมดพัลพี290มล.x12,8851959440940,139,150,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2274,โค้ก1.25ลิตรx12,8851959444016,285,310,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2275,แฟนต้าน้ำส้ม1.25ลิตรx12,8851959444160,285,310,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2276,แฟนต้าน้ำแดง1.25ลิตรx12,8851959444177,285,310,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2277,แฟนต้าน้ำเขียว1.25ลิตรX12,8851959444184,285,310,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2278,แฟนต้าองุ่น1.25ลิตรx12,8851959444191,262,265,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2279,สไปร์ทขวด1.25ลิตรx12,8851959444368,262,275,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2280,โค้กขวด590มล.X12,8851959456019,172.99,175,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2281,โค้กขวด450มล.X12,8851959458013,160,165,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2282,โค้กไม่มีน้ำตาล450มล.x12,8851959458075,125,135,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2283,แฟนต้าน้ำส้มขวด450มล.X12,8851959458167,160,165,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2284,แฟนต้าน้ำแดงขวด450มล.X12,8851959458174,160,165,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2285,แฟนต้าน้ำเขียวขวด450มล.X12,8851959458181,160,165,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2286,แฟนต้าน้ำองุ่น450มล.X12,8851959458198,159,165,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2287,สไปรท์ขวด450มล.x12,8851959458365,160,165,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2288,น้ำดื่มน้ำทิพย์1.5ลิตร,8851959643716,48,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2289,เอเวอร์เซ้นชมพู280กรัม,8851989011448,29.66,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2290,ทรอสเอเนอจีคลู3Dโรลออล25มลสีน้ำเงิน,8851989020273,26.33,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2291,ทรอสโปรดิโอโรลอออน25มล.สีดำ,8851989020303,24.66,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2292,ทรอสคูลสปอร์ตโรลออน25มล.สีส้ม,8851989020624,24.66,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2293,ทรอสมัลติโพรเทค3Dโรลออล25มลสีดำ,8851989020969,26.33,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2294,ทรอสอินวิซิเปิ้ลโรลอออน25มล.สีทอง,8851989023618,24.66,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2295,ทรอสซิงค์บูสดิโอโรลอออน25มลสีส้ม,8851989023786,24.66,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2296,ไฟไลน์รีดผ้าเรียบ500มล.สีเขียว,8851989030067,13.66,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2297,น้ำยาซักผ้าไฟน์ไลน์สวึทสีชมพู400มล.,8851989030357,29,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2298,รีดผ้าเรียบไฟน์ไลน์500มล.สีชมพู,8851989030425,13.66,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2299,ไฟน์ไลน์ซักผ้าม่วง400มล,8851989030692,29,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2300,น้ำยาปรับผ้านุ่มไฟนไลน์ชมพู250มล.,8851989030821,8.66,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2301,"ไฟน์ไลน์รีดผ้าเรียบ500มล สีม่วง",8851989030906,13.66,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2302,น้ำยาซักผ้าไฟน์ไลน์พลัสสีทอง400มล.,8851989031224,29,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2303,สมาร์ทปรับผ้านุ่มชมพู450มล,8851989040011,9,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2304,ปรับผ้านุ่มสมาร์ท450มล.สีฟ้า,8851989040035,9,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2305,โทมิน้ำยาล้างห้องน้ำ850มล,8851989040134,28.91,39,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2306,ปรับผ้านุ่มสมาร์ทฟ้า450มล,8851989040875,8.54,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2307,ปรับผ้านุ่มสมาร์ท450มล,8851989040882,8.54,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2308,สมาร์ทปรับผ้านุ่มม่วง450มล,8851989040899,9,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2309,น้ำยาปรับผ้านุ่มไฟนไลน์ชมพู250มล.x6,8851989830827,52,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2310,แป้งเอเวอร์เซนส์สูตรเย็นสดชื่นสีชมพู280กรัมx3,8851989911656,78,89,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2311,แป้งเย็นเอเวอร์เซนส์300กรัมX3,8851989911670,79,80,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2312,แป้งเอเวอร์เซนส์สูตรเย็นสุดขั้วสีฟ้า280กรัมx3,8851989911687,78,89,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2313,ไฟไลน์รีดผ้าเรียบ500มล.สีเขียวX3,8851989930060,41,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2314,รีดผ้าเรียบไฟน์ไลน์500มล.สีชมพูx3,8851989930428,41,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2315,ไฟน์ไลน์รีดผ้าเรียบ500มล.สีม่วงX3,8851989930909,41,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2316,สมาร์ทปรับผ้านุ่มชมพู450มลx3,8851989940014,27,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2317,ปรับผ้านุ่มสมาร์ท450มล.สีฟ้าx3,8851989940038,27,30,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2318,โทมิน้ำยาล้างห้องน้ำ850มลx3,8851989940137,86.75,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2319,ปรับผ้านุ่มสมาร์ทฟ้า450มลx3,8851989940878,25.62,39,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2320,ปรับผ้านุ่มสมาร์ทชมพู450มลx3,8851989940885,25.62,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2321,สมาร์ทปรับผ้านุ่มม่วง450มลx3,8851989940892,27,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2322,ช้างเบียร์,8851993616011,589,52,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2323,ช้างเบียร์1X12,8851993616059,589,610,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2324,ช้างเบียร์แคน320ml.1แพ็คX24กระป๋อง,8851993623019,719,33,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2325,เบียร์ช้างแคน320ml.X24,8851993623095,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2326,แบรนด์ซุปไก่42มล.,8852001100010,30.41,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2327,แบรนด์ซุปไก่42มล.X24ซุปเปอร์ล็อค,8852001108443,767,888,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2328,แบรนด์รังนกสำเร็จรูป42มล.,8852001109730,81.5,90,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2329,แบรนด์รังนกสำเร็จรูป42มล.x6,8852001109747,489,500,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2330,แบรนด์ซุปไก่ต้นตำรับ42มล.X12,8852001110019,359,380,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2331,แบรนด์วีต้าเบอร์รี่1.5ออนซ์,8852001128502,28.75,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2332,แบรนด์วีต้าเบอร์รี่1.5ออนซ์X12,8852001128519,345,365,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2333,แบรนด์รังนกสำเร็จรูป42มล.,8852001140016,79.66,90,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2334,แบรนด์รังนกสำเร็จรูป42มล.X6,8852001141013,478,500,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2335,แบรนด์ซุปไก่ต้นตำรับ70มล.2.5ออนซ์,8852001200017,45.75,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2336,แบรนด์ซุปไก่ต้นตำรับ70มลX12,8852001210016,549,600,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2337,โคอะลามาร์ชบิสกิตใส้ช็อก37กรัม,8852008300000,17,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2338,โคอะลามาร์ชบิสกิตใส้ช็อก37กรัมx6,8852008300017,102,110,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2339,กัมมี่ฉลามตรายูนิคอน8กรัมx12,8852010200046,21,24,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2340,กัมมี่ฉลามตรายูนิคอน8กรัม,8852010400026,1.75,2,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2341,กัมมี่ซีเวิลด์240กรัม,8852010400316,3.92,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2342,กัมมี่ซีเวิลด์240กรัมx13,8852010400484,51,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2343,อาริงาโต้ดั้งเดิม18กรัม,8852020211018,3.91,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2344,อาริงาโต้ดั้งเดิม18กรัมx12,8852020211896,47,50,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2345,ซีเล็คทูน่าสเต็กในน้ำแร่80กรัม,8852021707084,26.33,30,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2346,ซีเล็คทูน่าสเต็กในน้ำแร่80กรัมx6,8852021707091,158,160,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2347,โก๋แก่รสกะทอ75กรัมx6,8852023004174,96,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2348,โก๋แก่รสวาซาบิ75กรัมx6,8852023004181,96,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2349,ถั่วโก๋แก่ลันเตาวาซาบิ20กรัม,8852023004211,4.08,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2350,ถั่วโก๋แก่ลันเตาวาซาบิ20กรัมx12,8852023004259,48,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2351,ถั่วโก๋แก่ลันเตาวาซาบิ75กรัมx3,8852023004761,46,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2352,ถั่วโก๋เก่อบเกลือ85กรัม,8852023005980,16,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2353,ถั่วโก๋เก่อบเกลือ85กรัมx6,8852023006024,96,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2354,โก๋แก่ปากอ้าอบเกลือ85กรัม,8852023007335,15.83,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2355,โก๋แก่ปากอ้าอบเกลือ85กรัมx6,8852023007342,95,110,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
2356,ถั่วโก๋แก่ปากอ้าคาดเชือกพริก20กรัม,8852023007519,3.83,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
